Election Date,Election Type,Parliament,Province,Riding,Last Name,First Name,Gender,Occupation,Party,Votes,Votes (%),Elected
1993/10/25,Gen,35,New Brunswick,FREDERICTON--YORK--SUNBURY,Dickie,Neil C.,,editor and businessman,Natural Law Party of Canada,383,0.82,0
1993/10/25,Gen,35,New Brunswick,FREDERICTON--YORK--SUNBURY,Gillrie,Steven,,self-employed,Canada Party,371,0.79,0
1993/10/25,Gen,35,New Brunswick,FREDERICTON--YORK--SUNBURY,Fraser,Doreen,F,retired accountant,No affiliation to a recognised party,226,0.48,0
1993/10/25,Gen,35,New Brunswick,FUNDY--ROYAL,Zed,Paul,,"lawyer, university teacher",Liberal,21777,46.49,1
1993/10/25,Gen,35,New Brunswick,FUNDY--ROYAL,Corbett,Bob,,businessman,Progressive Conservative,13274,28.34,0
1993/10/25,Gen,35,New Brunswick,FUNDY--ROYAL,McKiel,Dan,,educator,Reform Party of Canada,8283,17.68,0
1993/10/25,Gen,35,New Brunswick,FUNDY--ROYAL,Connell,Mark,,"geologist, businessman",New Democratic Party,2254,4.81,0
1993/10/25,Gen,35,New Brunswick,FUNDY--ROYAL,Fraser,Colby,,electrician,Independent,1256,2.68,0
1993/10/25,Gen,35,New Brunswick,MADAWASKA--VICTORIA,Ringuette-Maltais,Pierrette,F,politician,Liberal,16059,48.8,1
1993/10/25,Gen,35,New Brunswick,MADAWASKA--VICTORIA,Valcourt,Bernard,,"lawyer, notary public",Progressive Conservative,15042,45.71,0
1993/10/25,Gen,35,New Brunswick,MADAWASKA--VICTORIA,Spikings,Kimberly C.,F,financial consultant,Reform Party of Canada,955,2.9,0
1993/10/25,Gen,35,New Brunswick,MADAWASKA--VICTORIA,Martin,Parise,F,registered auxiliary,New Democratic Party,854,2.59,0
1993/10/25,Gen,35,New Brunswick,MIRAMICHI,Hubbard,Charles,,school principal,Liberal,18839,61.13,1
1993/10/25,Gen,35,New Brunswick,MIRAMICHI,Murphy,Peter,,insurance agent,Progressive Conservative,7036,22.83,0
1993/10/25,Gen,35,New Brunswick,MIRAMICHI,Doyle,Paul D.,,mill worker,Reform Party of Canada,3063,9.94,0
1993/10/25,Gen,35,New Brunswick,MIRAMICHI,Allison,Gordon E.,,industrial sales,New Democratic Party,1570,5.09,0
1993/10/25,Gen,35,New Brunswick,MIRAMICHI,Ross,Wilmot F.,,research consultant,Canada Party,309,1,0
1993/10/25,Gen,35,New Brunswick,MONCTON,Rideout,George S.,,lawyer,Liberal,33654,66.3,1
1993/10/25,Gen,35,New Brunswick,MONCTON,LeBlanc,Bernadette,F,retired citizenship judge,Progressive Conservative,7251,14.29,0
1993/10/25,Gen,35,New Brunswick,MONCTON,Woodworth,Clyde,,self-employed,Reform Party of Canada,6310,12.43,0
1993/10/25,Gen,35,New Brunswick,MONCTON,Snow,Gérard,,research director,New Democratic Party,2500,4.93,0
1993/10/25,Gen,35,New Brunswick,MONCTON,Legere,Isaac J.,,insurance broker,Christian Heritage Party of Canada,553,1.09,0
1993/10/25,Gen,35,New Brunswick,MONCTON,Openshaw,Ronald Edwin,,professor of physics,Natural Law Party of Canada,491,0.97,0
1993/10/25,Gen,35,New Brunswick,RESTIGOUCHE--CHALEUR,Arseneault,Guy,,teacher,Liberal,21004,70.53,1
1993/10/25,Gen,35,New Brunswick,RESTIGOUCHE--CHALEUR,MacIntosh,Bruce N.,,"mayor, businessman",Progressive Conservative,5913,19.85,0
1993/10/25,Gen,35,New Brunswick,RESTIGOUCHE--CHALEUR,Quigley,Nancie,F,resident attendant,New Democratic Party,2060,6.92,0
1993/10/25,Gen,35,New Brunswick,RESTIGOUCHE--CHALEUR,Maltais,Laurent,,social worker,Natural Law Party of Canada,804,2.7,0
1993/10/25,Gen,35,New Brunswick,SAINT JOHN,Wayne,Elsie,F,retired,Progressive Conservative,15123,43.32,1
1993/10/25,Gen,35,New Brunswick,SAINT JOHN,Landers,Pat,F,homemaker,Liberal,11735,33.62,0
1993/10/25,Gen,35,New Brunswick,SAINT JOHN,Boyce,Joe,,businessman,Independent,3687,10.56,0
1993/10/25,Gen,35,New Brunswick,SAINT JOHN,Erbs,John V.,,clerk,Reform Party of Canada,2201,6.3,0
1993/10/25,Gen,35,New Brunswick,SAINT JOHN,Brown,Shirley,F,teacher,New Democratic Party,1433,4.1,0
1993/10/25,Gen,35,New Brunswick,SAINT JOHN,Webb,Jim,,retired,Canada Party,359,1.03,0
1993/10/25,Gen,35,New Brunswick,SAINT JOHN,Collrin,Christopher B.,,human resources consultant,Natural Law Party of Canada,226,0.65,0
1993/10/25,Gen,35,New Brunswick,SAINT JOHN,Hobson,Joy Ann,F,part-time student and writer,National Party of Canada,146,0.42,0
1993/10/25,Gen,35,Newfoundland and Labrador,BONAVISTA--TRINITY--CONCEPTION,Mifflin,Fred J.,,politician,Liberal,26230,74.77,1
1993/10/25,Gen,35,Newfoundland and Labrador,BONAVISTA--TRINITY--CONCEPTION,Brett,Charlie,,self-employed,Progressive Conservative,7479,21.32,0
1993/10/25,Gen,35,Newfoundland and Labrador,BONAVISTA--TRINITY--CONCEPTION,George,Clem,,claimant services officer,New Democratic Party,1003,2.86,0
1993/10/25,Gen,35,Newfoundland and Labrador,BONAVISTA--TRINITY--CONCEPTION,Tobin,Lynn,F,health care professional,Natural Law Party of Canada,370,1.05,0
1993/10/25,Gen,35,Newfoundland and Labrador,BURIN--ST. GEORGE'S,Simmons,Roger,,politician,Liberal,24912,80.3,1
1993/10/25,Gen,35,Newfoundland and Labrador,BURIN--ST. GEORGE'S,Gallant,Paul A.,,businessman,Progressive Conservative,4935,15.91,0
1993/10/25,Gen,35,Newfoundland and Labrador,BURIN--ST. GEORGE'S,Noseworthy,Mark,,student,New Democratic Party,757,2.44,0
1993/10/25,Gen,35,Newfoundland and Labrador,BURIN--ST. GEORGE'S,Rendell,Michael,,systems programmer,Natural Law Party of Canada,418,1.35,0
1993/10/25,Gen,35,Newfoundland and Labrador,GANDER--GRAND FALLS,Baker,George,,title searcher,Liberal,24202,78.08,1
1993/10/25,Gen,35,Newfoundland and Labrador,GANDER--GRAND FALLS,Rideout,Tom G.,,politician,Progressive Conservative,6063,19.56,0
1993/10/25,Gen,35,Newfoundland and Labrador,GANDER--GRAND FALLS,Whalen,Dennis,,fisherman,New Democratic Party,530,1.71,0
1993/10/25,Gen,35,Newfoundland and Labrador,GANDER--GRAND FALLS,White,Nolan,,systems programmer,Natural Law Party of Canada,200,0.65,0
1993/10/25,Gen,35,Newfoundland and Labrador,HUMBER--ST. BARBE--BAIE VERTE,Tobin,Brian,,journalist,Liberal,26879,82.21,1
1993/10/25,Gen,35,Newfoundland and Labrador,HUMBER--ST. BARBE--BAIE VERTE,O'Rourke,Margaret Ann,F,broadcast journalist,Progressive Conservative,5160,15.78,0
1993/10/25,Gen,35,Newfoundland and Labrador,HUMBER--ST. BARBE--BAIE VERTE,Soper,Linda,F,postal clerk,New Democratic Party,658,2.01,0
1993/10/25,Gen,35,Newfoundland and Labrador,LABRADOR,Rompkey,Bill,,Member of Parliament,Liberal,8721,77.14,1
1993/10/25,Gen,35,Newfoundland and Labrador,LABRADOR,Piercey,G. Wayne,,manager,Progressive Conservative,2141,18.94,0
1993/10/25,Gen,35,Newfoundland and Labrador,LABRADOR,Knight,Barry,,retired teacher,New Democratic Party,443,3.92,0
1993/10/25,Gen,35,Newfoundland and Labrador,ST. JOHN'S EAST,Hickey,Bonnie,F,homemaker,Liberal,20270,44.2,1
1993/10/25,Gen,35,Newfoundland and Labrador,ST. JOHN'S EAST,Reid,Ross,,consultant,Progressive Conservative,19320,42.13,0
1993/10/25,Gen,35,Newfoundland and Labrador,ST. JOHN'S EAST,Buckingham,Bob,,lawyer,New Democratic Party,2937,6.4,0
1993/10/25,Gen,35,Newfoundland and Labrador,ST. JOHN'S EAST,Barron,J. Leonard,,retired,Reform Party of Canada,1362,2.97,0
1993/10/25,Gen,35,Newfoundland and Labrador,ST. JOHN'S EAST,Vetter,Bill,,professor of electrical engineering,National Party of Canada,1235,2.69,0
1993/10/25,Gen,35,Newfoundland and Labrador,ST. JOHN'S EAST,Rayment,Michael,,computer systems manager,Natural Law Party of Canada,389,0.85,0
1993/10/25,Gen,35,Newfoundland and Labrador,ST. JOHN'S EAST,Tremblett,Bob,,organizer,Christian Heritage Party of Canada,349,0.76,0
1993/10/25,Gen,35,Newfoundland and Labrador,ST. JOHN'S WEST,Payne,Jean,F,businessperson,Liberal,24023,55.06,1
1993/10/25,Gen,35,Newfoundland and Labrador,ST. JOHN'S WEST,Hearn,Loyola,,businessperson,Progressive Conservative,16390,37.57,0
1993/10/25,Gen,35,Newfoundland and Labrador,ST. JOHN'S WEST,Walsh,Sharon,F,food services worker,New Democratic Party,1752,4.02,0
1993/10/25,Gen,35,Newfoundland and Labrador,ST. JOHN'S WEST,Tucker,Dana,F,management consultant,Reform Party of Canada,1030,2.36,0
1993/10/25,Gen,35,Newfoundland and Labrador,ST. JOHN'S WEST,Harvey,Guy,,educator,Natural Law Party of Canada,432,0.99,0
1993/10/25,Gen,35,Northwest Territories,NUNATSIAQ,Anawak,Jack Iyerak,,businessman,Liberal,6685,69.79,1
1993/10/25,Gen,35,Northwest Territories,NUNATSIAQ,Evic-Twerdin,Leena,F,policy advisor,Progressive Conservative,1970,20.57,0
1993/10/25,Gen,35,Northwest Territories,NUNATSIAQ,Illnik,Mike,,maintenance co-ordinator,New Democratic Party,924,9.65,0
1993/10/25,Gen,35,Northwest Territories,WESTERN ARCTIC,Blondin-Andrew,Ethel,F,politician,Liberal,8867,62.47,1
1993/10/25,Gen,35,Northwest Territories,WESTERN ARCTIC,Grey,Mansell C.,,self-employed contractor,Reform Party of Canada,2000,14.09,0
1993/10/25,Gen,35,Northwest Territories,WESTERN ARCTIC,Hanly,Martin,,civil servant,Progressive Conservative,1893,13.34,0
1993/10/25,Gen,35,Northwest Territories,WESTERN ARCTIC,Schram,Bill,,mill operator,New Democratic Party,896,6.31,0
1993/10/25,Gen,35,Northwest Territories,WESTERN ARCTIC,O'Brien,Chris,,"writer, photographer",Green Party of Canada,325,2.29,0
1993/10/25,Gen,35,Northwest Territories,WESTERN ARCTIC,Taylor,Lynn,F,librarian,Natural Law Party of Canada,213,1.5,0
1993/10/25,Gen,35,Nova Scotia,ANNAPOLIS VALLEY--HANTS,Murphy,John,,"social worker, administrator",Liberal,18238,39.44,1
1993/10/25,Gen,35,Nova Scotia,ANNAPOLIS VALLEY--HANTS,White,Jim,,lawyer,Progressive Conservative,9406,20.34,0
1993/10/25,Gen,35,Nova Scotia,ANNAPOLIS VALLEY--HANTS,Nowlan,Pat,,Member of Parliament,Independent,8958,19.37,0
1993/10/25,Gen,35,Nova Scotia,ANNAPOLIS VALLEY--HANTS,Merriam,John,,insurance broker,Reform Party of Canada,5919,12.8,0
1993/10/25,Gen,35,Nova Scotia,ANNAPOLIS VALLEY--HANTS,Terfry,Dick,,sales consultant,New Democratic Party,2308,4.99,0
1993/10/25,Gen,35,Nova Scotia,ANNAPOLIS VALLEY--HANTS,Enserink,Jack,,contractor,Christian Heritage Party of Canada,614,1.33,0
1993/10/25,Gen,35,Nova Scotia,ANNAPOLIS VALLEY--HANTS,Mockford,Steve,,student,National Party of Canada,484,1.05,0
1993/10/25,Gen,35,Nova Scotia,ANNAPOLIS VALLEY--HANTS,Runkle,John,,teacher,Natural Law Party of Canada,319,0.69,0
1993/10/25,Gen,35,Nova Scotia,CAPE BRETON HIGHLANDS--CANSO,LeBlanc,Francis,,politician,Liberal,22719,64.4,1
1993/10/25,Gen,35,Nova Scotia,CAPE BRETON HIGHLANDS--CANSO,MacKinnon,Lewis,,self-employed,Progressive Conservative,7878,22.33,0
1993/10/25,Gen,35,Nova Scotia,CAPE BRETON HIGHLANDS--CANSO,Van Berkel,Henry,,teacher,Reform Party of Canada,2971,8.42,0
1993/10/25,Gen,35,Nova Scotia,CAPE BRETON HIGHLANDS--CANSO,Bernard,Junior,,forestry,New Democratic Party,1375,3.9,0
1993/10/25,Gen,35,Nova Scotia,CAPE BRETON HIGHLANDS--CANSO,Lafford,Earl,,retail manager,Natural Law Party of Canada,337,0.96,0
1993/10/25,Gen,35,Nova Scotia,CAPE BRETON--EAST RICHMOND,Dingwall,David,,lawyer,Liberal,24997,78.34,1
1993/10/25,Gen,35,Nova Scotia,CAPE BRETON--EAST RICHMOND,Boutilier,Sam,,retired,Progressive Conservative,2756,8.64,0
1993/10/25,Gen,35,Nova Scotia,CAPE BRETON--EAST RICHMOND,Lamey,Joanne,F,organizer,New Democratic Party,1778,5.57,0
1993/10/25,Gen,35,Nova Scotia,CAPE BRETON--EAST RICHMOND,Pollett,Harry,,physician,Reform Party of Canada,1761,5.52,0
1993/10/25,Gen,35,Nova Scotia,CAPE BRETON--EAST RICHMOND,Kennedy,Billy,,self-employed barber,National Party of Canada,447,1.4,0
1993/10/25,Gen,35,Nova Scotia,CAPE BRETON--EAST RICHMOND,Gilbert,Patrick,,pastry chef,Natural Law Party of Canada,171,0.54,0
1993/10/25,Gen,35,Nova Scotia,CAPE BRETON--THE SYDNEYS,MacLellan,Russell,,Member of Parliament,Liberal,25188,75.79,1
1993/10/25,Gen,35,Nova Scotia,CAPE BRETON--THE SYDNEYS,Lovett,Marlene,F,entrepreneur,Progressive Conservative,3731,11.23,0
1993/10/25,Gen,35,Nova Scotia,CAPE BRETON--THE SYDNEYS,Hawley,Robert Arthur,,unemployed fish plant,New Democratic Party,2126,6.4,0
1993/10/25,Gen,35,Nova Scotia,CAPE BRETON--THE SYDNEYS,Dingwall,Keith,,businessman,Reform Party of Canada,1907,5.74,0
1993/10/25,Gen,35,Nova Scotia,CAPE BRETON--THE SYDNEYS,Mills,Avard,,construction worker,Natural Law Party of Canada,280,0.84,0
1993/10/25,Gen,35,Nova Scotia,CENTRAL NOVA,Skoke,Roseanne,F,barrister and solicitor,Liberal,16329,43.52,1
1993/10/25,Gen,35,Nova Scotia,CENTRAL NOVA,Streatch,Ken,,self-employed farmer,Progressive Conservative,12074,32.18,0
1993/10/25,Gen,35,Nova Scotia,CENTRAL NOVA,MacKinnon,Howard,,lawyer,Reform Party of Canada,5897,15.72,0
1993/10/25,Gen,35,Nova Scotia,CENTRAL NOVA,MacKenzie,Hugh,,real estate sales,New Democratic Party,2446,6.52,0
1993/10/25,Gen,35,Nova Scotia,CENTRAL NOVA,Horgan,Gerard W.,,farmer,National Party of Canada,512,1.36,0
1993/10/25,Gen,35,Nova Scotia,CENTRAL NOVA,Lakhanpal,Pulkesh,,medical student,Natural Law Party of Canada,266,0.71,0
1993/10/25,Gen,35,Nova Scotia,CUMBERLAND--COLCHESTER,Brushett,Dianne,F,businesswoman,Liberal,18241,42.58,1
1993/10/25,Gen,35,Nova Scotia,CUMBERLAND--COLCHESTER,Casey,Bill,,"businessman, Member of Parliament",Progressive Conservative,15659,36.55,0
1993/10/25,Gen,35,Nova Scotia,CUMBERLAND--COLCHESTER,Staples,Audrey,F,businesswoman,Reform Party of Canada,5638,13.16,0
1993/10/25,Gen,35,Nova Scotia,CUMBERLAND--COLCHESTER,Jack,Barbara,F,farmer,New Democratic Party,2393,5.59,0
1993/10/25,Gen,35,Nova Scotia,CUMBERLAND--COLCHESTER,McLean,Steve,,forestry worker,Christian Heritage Party of Canada,602,1.41,0
1993/10/25,Gen,35,Nova Scotia,CUMBERLAND--COLCHESTER,Hall,Phyllis,F,secretary,Natural Law Party of Canada,311,0.73,0
1993/10/25,Gen,35,Nova Scotia,DARTMOUTH,MacDonald,Ron,,Member of Parliament,Liberal,23461,50.81,1
1993/10/25,Gen,35,Nova Scotia,DARTMOUTH,Gass,Judith,F,lawyer,Progressive Conservative,10842,23.48,0
1993/10/25,Gen,35,Nova Scotia,DARTMOUTH,Ulan,Orest,,media consultant,Reform Party of Canada,7242,15.68,0
1993/10/25,Gen,35,Nova Scotia,DARTMOUTH,Zelenietz,Marty,,university teacher,New Democratic Party,3301,7.15,0
1993/10/25,Gen,35,Nova Scotia,DARTMOUTH,Williams,Cliff,,print salesman,National Party of Canada,810,1.75,0
1993/10/25,Gen,35,Nova Scotia,DARTMOUTH,Viau,Claude,,researcher,Natural Law Party of Canada,516,1.12,0
1993/10/25,Gen,35,Nova Scotia,HALIFAX,Clancy,Mary,F,politician,Liberal,21326,45.91,1
1993/10/25,Gen,35,Nova Scotia,HALIFAX,Vaughan,Jim,,appraiser,Progressive Conservative,9600,20.67,0
1993/10/25,Gen,35,Nova Scotia,HALIFAX,Greene,Steve,,businessman,Reform Party of Canada,6717,14.46,0
1993/10/25,Gen,35,Nova Scotia,HALIFAX,Jones,Lynn,F,employment counsellor,New Democratic Party,6214,13.38,0
1993/10/25,Gen,35,Nova Scotia,HALIFAX,Phillips,Charles,,"postal worker, musician",National Party of Canada,1383,2.98,0
1993/10/25,Gen,35,Nova Scotia,HALIFAX,Bigras,Gilles,,teacher,Natural Law Party of Canada,448,0.96,0
1993/10/25,Gen,35,Nova Scotia,HALIFAX,Klonowski,W. Vladimir,,consultant,Green Party of Canada,307,0.66,0
1993/10/25,Gen,35,Nova Scotia,HALIFAX,Canning,A.R. Art,,self-employed,Independent,277,0.6,0
1993/10/25,Gen,35,Nova Scotia,HALIFAX,Rimek,Steve,,geographer,Independent,99,0.21,0
1993/10/25,Gen,35,Nova Scotia,HALIFAX,Seed,Tony,,publisher,Marxist-Leninist Party,84,0.18,0
1993/10/25,Gen,35,Nova Scotia,HALIFAX WEST,Regan,Geoff,,administrator,Liberal,27089,46,1
1993/10/25,Gen,35,Nova Scotia,HALIFAX WEST,Matheson,Joel,,self-employed,Progressive Conservative,13816,23.46,0
1993/10/25,Gen,35,Nova Scotia,HALIFAX WEST,Donohue,Jim,,computer systems analyst,Reform Party of Canada,11433,19.41,0
1993/10/25,Gen,35,Nova Scotia,HALIFAX WEST,Richardson,Sheila,F,student,New Democratic Party,5009,8.51,0
1993/10/25,Gen,35,Nova Scotia,HALIFAX WEST,Judge,Kirby,,teacher,National Party of Canada,1070,1.82,0
1993/10/25,Gen,35,Nova Scotia,HALIFAX WEST,Gormley,Bernard,,researcher,Natural Law Party of Canada,472,0.8,0
1993/10/25,Gen,35,Nova Scotia,SOUTH SHORE,Wells,Derek,,lawyer,Liberal,17351,46.94,1
1993/10/25,Gen,35,Nova Scotia,SOUTH SHORE,McCreath,Peter L.,,educator,Progressive Conservative,12060,32.63,0
1993/10/25,Gen,35,Nova Scotia,SOUTH SHORE,Matthiasson,Anne,F,real estate agent,Reform Party of Canada,4999,13.52,0
1993/10/25,Gen,35,Nova Scotia,SOUTH SHORE,Hustvedt,Eric,,public relations consultant,New Democratic Party,1847,5,0
1993/10/25,Gen,35,Nova Scotia,SOUTH SHORE,Donahue,A. James,,architect,National Party of Canada,421,1.14,0
1993/10/25,Gen,35,Nova Scotia,SOUTH SHORE,Robertson,Richard,,artist,Natural Law Party of Canada,287,0.78,0
1993/10/25,Gen,35,Nova Scotia,SOUTH WEST NOVA,Verran,Harry,,retired,Liberal,20745,54.77,1
1993/10/25,Gen,35,Nova Scotia,SOUTH WEST NOVA,Thibault,Yvon Joseph,,fishery,Progressive Conservative,8589,22.68,0
1993/10/25,Gen,35,Nova Scotia,SOUTH WEST NOVA,Mason,Louis E.,,Christmas tree farmer,Reform Party of Canada,5893,15.56,0
1993/10/25,Gen,35,Nova Scotia,SOUTH WEST NOVA,Zavitz,Peter,,school teacher,New Democratic Party,2110,5.57,0
1993/10/25,Gen,35,Nova Scotia,SOUTH WEST NOVA,Murphy,Gregg,,businessman,Natural Law Party of Canada,540,1.43,0
1993/10/25,Gen,35,Ontario,ALGOMA,St. Denis,Brent,,parliamentary assist,Liberal,18218,58.05,1
1993/10/25,Gen,35,Ontario,ALGOMA,Leffler,Ken,,real estate appraiser,Reform Party of Canada,6623,21.1,0
1993/10/25,Gen,35,Ontario,ALGOMA,Mair,David,,lawyer,Progressive Conservative,3613,11.51,0
1993/10/25,Gen,35,Ontario,ALGOMA,Broad,Gayle Erma,F,community legal clinic worker,New Democratic Party,2696,8.59,0
1993/10/25,Gen,35,Ontario,ALGOMA,Brégaint,Bernard,,librarian,Natural Law Party of Canada,235,0.75,0
1993/10/25,Gen,35,Ontario,BEACHES--WOODBINE,Minna,Maria,F,consultant,Liberal,17639,40.73,1
1993/10/25,Gen,35,Ontario,BEACHES--WOODBINE,Young,Neil,,business manager,New Democratic Party,8037,18.56,0
1993/10/25,Gen,35,Ontario,BEACHES--WOODBINE,Prendergast,Hugh,,senior analyst,Reform Party of Canada,6844,15.8,0
1993/10/25,Gen,35,Ontario,BEACHES--WOODBINE,Kelly,Terry,,lawyer,Independent,4549,10.5,0
1993/10/25,Gen,35,Ontario,BEACHES--WOODBINE,Cole,Denise,F,,Progressive Conservative,4316,9.97,0
1993/10/25,Gen,35,Ontario,BEACHES--WOODBINE,Cameron,John-Frederick,,Ontario campaign manager,National Party of Canada,1139,2.63,0
1993/10/25,Gen,35,Ontario,BEACHES--WOODBINE,Haze,Leanne,F,musician,Green Party of Canada,335,0.77,0
1993/10/25,Gen,35,Ontario,BEACHES--WOODBINE,Fredeen,Donalda,F,homemaker,Natural Law Party of Canada,265,0.61,0
1993/10/25,Gen,35,Ontario,BEACHES--WOODBINE,Chénier,Pierre,,printer,Marxist-Leninist Party,94,0.22,0
1993/10/25,Gen,35,Ontario,BEACHES--WOODBINE,Meadowcroft,Keith,,student,Independent,66,0.15,0
1993/10/25,Gen,35,Ontario,BEACHES--WOODBINE,Tirmizi,Zahid H.,,consultant,Abolitionist Party of Canada,22,0.05,0
1993/10/25,Gen,35,Ontario,BRAMALEA--GORE--MALTON,Malhi,Gurbax,,real estate sales,Liberal,17675,43.26,1
1993/10/25,Gen,35,Ontario,BRAMALEA--GORE--MALTON,Florence,Darlene,F,registered nurse,Reform Party of Canada,11896,29.12,0
1993/10/25,Gen,35,Ontario,BRAMALEA--GORE--MALTON,Chadwick,Harry,,auto worker,Progressive Conservative,7856,19.23,0
1993/10/25,Gen,35,Ontario,BRAMALEA--GORE--MALTON,Ledgister,Paul,,businessman,New Democratic Party,2064,5.05,0
1993/10/25,Gen,35,Ontario,BRAMALEA--GORE--MALTON,Ardis,Jack,,educator,National Party of Canada,500,1.22,0
1993/10/25,Gen,35,Ontario,BRAMALEA--GORE--MALTON,Davies,Bill,,businessman,Natural Law Party of Canada,287,0.7,0
1993/10/25,Gen,35,Ontario,BRAMALEA--GORE--MALTON,Maxwell,John E.,,businessman,Independent,274,0.67,0
1993/10/25,Gen,35,Ontario,BRAMALEA--GORE--MALTON,Emms,Bill,,student,Green Party of Canada,224,0.55,0
1993/10/25,Gen,35,Ontario,BRAMALEA--GORE--MALTON,Sumbal,Iqbal,,,Marxist-Leninist Party,82,0.2,0
1993/10/25,Gen,35,Ontario,BRAMPTON,Beaumier,Colleen,F,businesswoman,Liberal,35203,51.65,1
1993/10/25,Gen,35,Ontario,BRAMPTON,McDonald,Ernie,,school principal,Reform Party of Canada,18196,26.7,0
1993/10/25,Gen,35,Ontario,BRAMPTON,Fennell,Susan,F,politician,Progressive Conservative,12134,17.8,0
1993/10/25,Gen,35,Ontario,BRAMPTON,Morris,John,,teacher,New Democratic Party,1925,2.82,0
1993/10/25,Gen,35,Ontario,BRAMPTON,Newby,Maxim,,researcher,Natural Law Party of Canada,455,0.67,0
1993/10/25,Gen,35,Ontario,BRAMPTON,Dhillon,Amarjit,,printer,Marxist-Leninist Party,245,0.36,0
1993/10/25,Gen,35,Ontario,BRANT,Stewart,Jane,F,human resources,Liberal,24686,51.46,1
1993/10/25,Gen,35,Ontario,BRANT,Edmison,Ken,,trust company manager,Reform Party of Canada,11863,24.73,0
1993/10/25,Gen,35,Ontario,BRANT,Dougherty,Mabel E.,F,,Progressive Conservative,5831,12.16,0
1993/10/25,Gen,35,Ontario,BRANT,Smith,Michael C.,,agricultural economist,New Democratic Party,3317,6.92,0
1993/10/25,Gen,35,Ontario,BRANT,Kruis,Herman,,farmer,National Party of Canada,1227,2.56,0
1993/10/25,Gen,35,Ontario,BRANT,Legacey,Jamie,,bookseller,Green Party of Canada,482,1,0
1993/10/25,Gen,35,Ontario,BRANT,Kurmis,Helmut,,unemployed draftsman,Libertarian Party of Canada,258,0.54,0
1993/10/25,Gen,35,Ontario,BRANT,Hyodo,Eleanor Toshiko,F,teacher,Natural Law Party of Canada,192,0.4,0
1993/10/25,Gen,35,Ontario,BRANT,Stelpstra,Doug,,retired,Independent,112,0.23,0
1993/10/25,Gen,35,Ontario,BROADVIEW--GREENWOOD,Mills,Dennis,,businessman,Liberal,23558,61.07,1
1993/10/25,Gen,35,Ontario,BROADVIEW--GREENWOOD,McDonald,Lynn,F,educator,New Democratic Party,5381,13.95,0
1993/10/25,Gen,35,Ontario,BROADVIEW--GREENWOOD,Meyers,Frank,,security administrator,Reform Party of Canada,4356,11.29,0
1993/10/25,Gen,35,Ontario,BROADVIEW--GREENWOOD,Papadakis,John,,municipal councillor,Progressive Conservative,3601,9.34,0
1993/10/25,Gen,35,Ontario,BROADVIEW--GREENWOOD,Sim,Barbara A.,F,entrepreneur,National Party of Canada,976,2.53,0
